datetime,cloud cover,wind speed,temperature,humidity,icon,precipitation,temperature(C)
2019-01-02 13:30:07,0.6,6.78,43.06,0.68,partly-cloudy-day,0,6.144444444
2019-01-02 13:33:06,0.59,6.73,43.05,0.68,partly-cloudy-day,0,6.138888889
2019-01-02 13:36:06,0.57,6.69,43.03,0.68,partly-cloudy-day,0,6.127777778
2019-01-02 13:39:06,0.56,6.65,43.02,0.68,partly-cloudy-day,0,6.122222222
2019-01-02 13:42:05,0.75,6.67,43.25,0.69,partly-cloudy-day,0,6.25
2019-01-02 13:45:05,0.75,6.65,43.28,0.69,partly-cloudy-day,0,6.266666667
2019-01-02 13:48:05,0.74,6.62,43.32,0.69,partly-cloudy-day,0,6.288888889
2019-01-02 13:51:06,0.73,6.6,43.35,0.69,partly-cloudy-day,0,6.305555556
2019-01-02 13:54:06,0.73,6.57,43.38,0.69,partly-cloudy-day,0,6.322222222
2019-01-02 13:57:06,0.72,6.55,43.41,0.69,partly-cloudy-day,0,6.338888889
2019-01-02 14:00:08,0.71,6.52,43.44,0.68,partly-cloudy-day,0,6.355555556
2019-01-02 14:03:06,0.7,6.49,43.39,0.69,partly-cloudy-day,0,6.327777778
2019-01-02 14:06:06,0.69,6.46,43.33,0.69,partly-cloudy-day,0,6.294444444
2019-01-02 14:09:06,0.67,6.43,43.28,0.69,partly-cloudy-day,0,6.266666667
2019-01-02 14:12:06,0.66,6.4,43.22,0.69,partly-cloudy-day,0,6.233333333
2019-01-02 14:15:06,0.64,6.37,43.16,0.69,partly-cloudy-day,0,6.2
2019-01-02 14:18:30,0.63,6.34,43.1,0.69,partly-cloudy-day,0,6.166666667
2019-01-02 14:21:06,0.61,6.31,43.05,0.69,partly-cloudy-day,0,6.138888889
2019-01-02 14:24:06,0.6,6.28,43,0.69,partly-cloudy-day,0,6.111111111
2019-01-02 14:27:06,0.59,6.25,42.94,0.69,partly-cloudy-day,0,6.077777778
2019-01-02 14:30:06,0.57,6.22,42.88,0.69,partly-cloudy-day,0,6.044444444
2019-01-02 14:36:07,0.54,6.16,42.77,0.69,partly-cloudy-day,0,5.983333333
2019-01-02 14:39:06,0.53,6.13,42.72,0.69,partly-cloudy-day,0,5.955555556
2019-01-02 14:42:10,0.51,6.1,42.66,0.69,partly-cloudy-day,0,5.922222222
2019-01-02 15:00:09,0.69,6.85,42.4,0.69,partly-cloudy-day,0,5.777777778
2019-01-02 15:06:07,0.66,6.78,42.21,0.69,partly-cloudy-day,0,5.672222222
2019-01-02 15:12:07,0.63,6.7,42.02,0.69,partly-cloudy-day,0,5.566666667
2019-01-02 16:33:24,0.58,5.76,40.02,0.75,partly-cloudy-night,0,4.455555556
2019-01-02 16:36:06,0.56,5.74,39.91,0.75,partly-cloudy-night,0,4.394444444
2019-01-02 16:39:06,0.55,5.73,39.78,0.76,partly-cloudy-night,0,4.322222222
2019-01-02 16:42:06,0.53,5.71,39.66,0.76,partly-cloudy-night,0,4.255555556
2019-01-02 16:45:06,0.52,5.7,39.54,0.76,partly-cloudy-night,0,4.188888889
2019-01-02 16:48:06,0.77,4.92,40.67,0.74,partly-cloudy-night,0,4.816666667
2019-01-02 16:51:06,0.76,4.92,40.58,0.74,partly-cloudy-night,0,4.766666667
2019-01-02 16:54:06,0.75,4.93,40.49,0.74,partly-cloudy-night,0,4.716666667
2019-01-02 16:57:07,0.75,4.93,40.4,0.74,partly-cloudy-night,0,4.666666667
2019-01-02 17:00:08,0.74,4.93,40.31,0.75,partly-cloudy-night,0,4.616666667
2019-01-02 17:03:06,0.73,4.92,40.19,0.75,partly-cloudy-night,0,4.55
2019-01-02 17:06:06,0.71,4.92,40.06,0.75,partly-cloudy-night,0,4.477777778
2019-01-02 17:09:06,0.7,4.92,39.94,0.75,partly-cloudy-night,0,4.411111111
2019-01-02 17:12:06,0.68,4.92,39.82,0.76,partly-cloudy-night,0,4.344444444
2019-01-02 17:15:06,0.67,4.92,39.69,0.76,partly-cloudy-night,0,4.272222222
2019-01-02 17:18:06,0.65,4.92,39.57,0.76,partly-cloudy-night,0,4.205555556
2019-01-02 17:21:06,0.64,4.91,39.45,0.76,partly-cloudy-night,0,4.138888889
2019-01-02 17:24:06,0.62,4.91,39.32,0.77,partly-cloudy-night,0,4.066666667
2019-01-02 17:27:05,0.61,4.88,38.67,0.78,partly-cloudy-night,0,3.705555556
2019-01-02 17:30:06,0.59,4.88,38.55,0.79,partly-cloudy-night,0,3.638888889
2019-01-02 17:33:07,0.58,4.87,38.44,0.79,partly-cloudy-night,0,3.577777778
2019-01-02 17:36:06,0.56,4.87,38.32,0.79,partly-cloudy-night,0,3.511111111
2019-01-02 17:39:06,0.55,4.87,38.2,0.79,partly-cloudy-night,0,3.444444444
2019-01-02 17:42:06,0.53,4.87,38.08,0.8,partly-cloudy-night,0,3.377777778
2019-01-02 17:45:06,0.52,4.87,38.47,0.78,partly-cloudy-night,0,3.594444444
2019-01-02 17:48:06,0.81,4.68,40,0.74,partly-cloudy-night,0,4.444444444
2019-01-02 17:51:06,0.8,4.67,39.9,0.74,partly-cloudy-night,0,4.388888889
2019-01-02 17:54:06,0.79,4.67,39.8,0.74,partly-cloudy-night,0,4.333333333
2019-01-02 17:57:06,0.79,4.67,39.7,0.74,partly-cloudy-night,0,4.277777778
2019-01-02 18:00:08,0.78,4.67,39.6,0.75,partly-cloudy-night,0,4.222222222
2019-01-02 18:03:08,0.76,4.66,39.47,0.75,partly-cloudy-night,0,4.15
2019-01-02 18:06:07,0.75,4.65,39.34,0.75,partly-cloudy-night,0,4.077777778
2019-01-02 18:18:07,0.69,4.52,38.53,0.76,partly-cloudy-night,0,3.627777778
2019-01-02 18:21:08,0.67,4.51,38.4,0.77,partly-cloudy-night,0,3.555555556
2019-01-02 18:33:08,0.61,4.46,37.87,0.77,partly-cloudy-night,0,3.261111111
2019-01-02 18:36:05,0.59,4.45,37.89,0.77,partly-cloudy-night,0,3.272222222
2019-01-02 18:39:06,0.58,4.44,37.75,0.77,partly-cloudy-night,0,3.194444444
2019-01-02 18:42:05,0.56,4.43,37.62,0.78,partly-cloudy-night,0,3.122222222
2019-01-02 18:45:05,0.55,4.42,37.48,0.78,partly-cloudy-night,0,3.044444444
2019-01-02 18:48:06,0.83,4.33,39.89,0.74,partly-cloudy-night,0,4.383333333
2019-01-02 18:51:06,0.82,4.31,39.78,0.75,partly-cloudy-night,0,4.322222222
2019-01-02 18:54:06,0.81,4.29,39.68,0.75,partly-cloudy-night,0,4.266666667
2019-01-02 18:57:06,0.81,4.28,39.57,0.75,partly-cloudy-night,0,4.205555556
2019-01-02 19:00:08,0.8,4.26,39.46,0.75,partly-cloudy-night,0,4.144444444
2019-01-02 19:03:05,0.78,4.24,39.3,0.75,partly-cloudy-night,0,4.055555556
2019-01-02 19:06:06,0.77,4.22,39.15,0.75,partly-cloudy-night,0,3.972222222
2019-01-02 19:09:06,0.75,4.21,39,0.76,partly-cloudy-night,0,3.888888889
2019-01-02 19:12:06,0.73,4.19,39.07,0.75,partly-cloudy-night,0,3.927777778
2019-01-02 19:15:05,0.72,4.17,38.69,0.76,partly-cloudy-night,0,3.716666667
2019-01-02 19:18:06,0.7,4.15,38.77,0.76,partly-cloudy-night,0,3.761111111
2019-01-02 19:21:06,0.69,4.13,38.62,0.76,partly-cloudy-night,0,3.677777778
2019-01-02 19:24:05,0.67,4.12,38.47,0.76,partly-cloudy-night,0,3.594444444
2019-01-02 19:27:06,0.66,4.1,38.32,0.76,partly-cloudy-night,0,3.511111111
2019-01-02 19:30:07,0.64,4.08,38.17,0.76,partly-cloudy-night,0,3.427777778
2019-01-02 19:33:06,0.62,4.06,38.02,0.76,partly-cloudy-night,0,3.344444444
2019-01-02 19:36:06,0.61,4.04,37.87,0.77,partly-cloudy-night,0,3.261111111
2019-01-02 19:39:06,0.59,4.03,37.72,0.77,partly-cloudy-night,0,3.177777778
2019-01-02 19:42:06,0.58,4.01,37.57,0.77,partly-cloudy-night,0,3.094444444
2019-01-02 19:45:06,0.56,3.99,37.42,0.77,partly-cloudy-night,0,3.011111111
2019-01-02 19:48:05,0.77,4.87,39.55,0.76,partly-cloudy-night,0,4.194444444
2019-01-02 19:51:05,0.76,4.84,39.45,0.76,partly-cloudy-night,0,4.138888889
2019-01-02 19:54:05,0.76,4.81,39.35,0.76,partly-cloudy-night,0,4.083333333
2019-01-02 19:57:05,0.75,4.78,39.24,0.76,partly-cloudy-night,0,4.022222222
2019-01-02 20:00:07,0.74,4.75,39.14,0.76,partly-cloudy-night,0,3.966666667
2019-01-02 20:03:06,0.73,4.72,38.99,0.77,partly-cloudy-night,0,3.883333333
2019-01-02 20:06:05,0.71,4.69,38.84,0.77,partly-cloudy-night,0,3.8
2019-01-02 20:09:05,0.7,4.66,38.69,0.77,partly-cloudy-night,0,3.716666667
2019-01-02 20:12:05,0.68,4.63,38.54,0.77,partly-cloudy-night,0,3.633333333
2019-01-02 20:15:05,0.67,4.6,38.39,0.77,partly-cloudy-night,0,3.55
2019-01-02 20:18:05,0.65,4.57,38.24,0.77,partly-cloudy-night,0,3.466666667
2019-01-02 20:21:05,0.64,4.54,38.09,0.77,partly-cloudy-night,0,3.383333333
2019-01-02 20:24:05,0.62,4.51,37.94,0.78,partly-cloudy-night,0,3.3
2019-01-02 20:27:08,0.61,4.48,37.79,0.78,partly-cloudy-night,0,3.216666667
2019-01-02 20:30:06,0.59,4.45,37.64,0.78,partly-cloudy-night,0,3.133333333
2019-01-02 20:33:05,0.58,4.42,37.49,0.78,partly-cloudy-night,0,3.05
2019-01-02 20:36:05,0.57,4.39,37.34,0.78,partly-cloudy-night,0,2.966666667
2019-01-02 20:39:05,0.55,4.36,37.19,0.78,partly-cloudy-night,0,2.883333333
2019-01-02 20:42:05,0.81,4.66,39.58,0.76,partly-cloudy-night,0,4.211111111
2019-01-02 20:45:07,0.8,4.63,39.48,0.76,partly-cloudy-night,0,4.155555556
2019-01-02 20:48:05,0.8,4.61,39.38,0.76,partly-cloudy-night,0,4.1
2019-01-02 20:51:05,0.79,4.58,39.28,0.77,partly-cloudy-night,0,4.044444444
2019-01-02 20:54:05,0.78,4.56,39.18,0.77,partly-cloudy-night,0,3.988888889
2019-01-02 20:57:05,0.77,4.54,39.08,0.77,partly-cloudy-night,0,3.933333333
2019-01-02 21:00:08,0.77,4.51,38.98,0.77,partly-cloudy-night,0,3.877777778
2019-01-02 21:03:05,0.75,4.5,38.83,0.77,partly-cloudy-night,0,3.794444444
2019-01-02 21:06:05,0.74,4.48,38.68,0.77,partly-cloudy-night,0,3.711111111
2019-01-02 21:09:05,0.72,4.46,38.53,0.77,partly-cloudy-night,0,3.627777778
2019-01-02 21:12:05,0.71,4.45,38.38,0.77,partly-cloudy-night,0,3.544444444
2019-01-02 21:15:05,0.69,4.43,38.22,0.77,partly-cloudy-night,0,3.455555556
2019-01-02 21:18:05,0.67,4.42,38.07,0.78,partly-cloudy-night,0,3.372222222
2019-01-02 21:21:05,0.66,4.4,37.92,0.78,partly-cloudy-night,0,3.288888889
2019-01-02 21:24:04,0.64,4.38,37.77,0.78,partly-cloudy-night,0,3.205555556
2019-01-02 21:27:05,0.63,4.37,37.61,0.78,partly-cloudy-night,0,3.116666667
2019-01-02 21:30:07,0.61,4.35,37.46,0.78,partly-cloudy-night,0,3.033333333
2019-01-02 21:33:05,0.6,4.33,37.31,0.78,partly-cloudy-night,0,2.95
2019-01-02 21:36:05,0.58,4.32,37.16,0.78,partly-cloudy-night,0,2.866666667
2019-01-02 21:39:05,0.57,4.3,37,0.79,partly-cloudy-night,0,2.777777778
2019-01-02 21:42:05,0.55,4.28,36.85,0.79,partly-cloudy-night,0,2.694444444
2019-01-02 21:45:05,0.54,4.27,36.7,0.79,partly-cloudy-night,0,2.611111111
2019-01-02 21:48:05,0.85,4.52,40.02,0.75,partly-cloudy-night,0,4.455555556
2019-01-02 21:51:04,0.84,4.51,39.92,0.75,partly-cloudy-night,0,4.4
2019-01-02 21:54:05,0.83,4.5,39.82,0.75,partly-cloudy-night,0,4.344444444
2019-01-02 21:57:05,0.82,4.49,39.72,0.75,partly-cloudy-night,0,4.288888889
2019-01-02 22:00:05,0.82,4.48,39.62,0.75,partly-cloudy-night,0,4.233333333
2019-01-02 22:03:05,0.8,4.48,39.46,0.76,partly-cloudy-night,0,4.144444444
2019-01-02 22:06:04,0.78,4.47,39.29,0.76,partly-cloudy-night,0,4.05
2019-01-02 22:09:04,0.77,4.46,39.12,0.76,partly-cloudy-night,0,3.955555556
2019-01-02 22:12:04,0.75,4.45,38.95,0.76,partly-cloudy-night,0,3.861111111
2019-01-02 22:15:05,0.73,4.44,38.79,0.76,partly-cloudy-night,0,3.772222222
2019-01-02 22:18:05,0.72,4.43,38.62,0.76,partly-cloudy-night,0,3.677777778
2019-01-02 22:21:05,0.7,4.42,38.45,0.77,partly-cloudy-night,0,3.583333333
2019-01-02 22:24:04,0.68,4.41,38.28,0.77,partly-cloudy-night,0,3.488888889
2019-01-02 22:27:05,0.67,4.12,38.04,0.77,partly-cloudy-night,0,3.355555556
2019-01-02 22:30:04,0.65,4.1,37.87,0.77,partly-cloudy-night,0,3.261111111
2019-01-02 22:33:05,0.64,4.08,37.7,0.77,partly-cloudy-night,0,3.166666667
2019-01-02 22:36:05,0.62,4.08,37.76,0.77,partly-cloudy-night,0,3.2
2019-01-02 22:39:05,0.6,4.06,37.58,0.77,partly-cloudy-night,0,3.1
2019-01-02 22:42:04,0.59,4.04,37.4,0.78,partly-cloudy-night,0,3
2019-01-02 22:45:05,0.85,4.4,38.77,0.79,partly-cloudy-night,0,3.761111111
2019-01-02 22:48:05,0.85,4.39,38.68,0.79,partly-cloudy-night,0,3.711111111
2019-01-02 22:51:04,0.84,4.37,38.59,0.79,partly-cloudy-night,0,3.661111111
2019-01-02 22:54:04,0.83,4.36,38.5,0.79,partly-cloudy-night,0,3.611111111
2019-01-02 22:57:04,0.82,4.61,38.56,0.79,partly-cloudy-night,0,3.644444444
2019-01-02 23:00:05,0.82,4.61,38.48,0.79,partly-cloudy-night,0,3.6
2019-01-02 23:03:05,0.8,4.59,38.32,0.8,partly-cloudy-night,0,3.511111111
2019-01-02 23:06:05,0.78,4.58,38.17,0.8,partly-cloudy-night,0,3.427777778
2019-01-02 23:09:05,0.77,4.57,38.01,0.8,partly-cloudy-night,0,3.338888889
2019-01-02 23:12:05,0.75,4.56,37.86,0.8,partly-cloudy-night,0,3.255555556
2019-01-02 23:15:05,0.74,4.54,37.7,0.8,partly-cloudy-night,0,3.166666667
2019-01-02 23:18:05,0.72,4.53,37.55,0.8,partly-cloudy-night,0,3.083333333
2019-01-02 23:21:05,0.7,4.52,37.39,0.8,partly-cloudy-night,0,2.994444444
2019-01-02 23:24:05,0.69,4.51,37.24,0.8,partly-cloudy-night,0,2.911111111
2019-01-02 23:27:05,0.67,4.5,37.08,0.8,partly-cloudy-night,0,2.822222222
2019-01-02 23:30:05,0.66,4.48,36.93,0.81,partly-cloudy-night,0,2.738888889
2019-01-02 23:33:05,0.64,4.47,36.77,0.81,partly-cloudy-night,0,2.65
2019-01-02 23:36:05,0.66,4.35,36.49,0.79,partly-cloudy-night,0,2.494444444
2019-01-02 23:39:05,0.65,4.33,36.33,0.79,partly-cloudy-night,0,2.405555556
2019-01-02 23:42:05,0.64,4.31,36.16,0.79,partly-cloudy-night,0,2.311111111
2019-01-02 23:45:05,0.63,4.29,36,0.79,partly-cloudy-night,0,2.222222222
2019-01-02 23:48:05,0.92,4.57,39.04,0.76,partly-cloudy-night,0,3.911111111
2019-01-02 23:51:05,0.91,4.55,38.94,0.76,partly-cloudy-night,0,3.855555556
2019-01-02 23:54:05,0.91,4.54,38.84,0.76,partly-cloudy-night,0,3.8
2019-01-02 23:57:05,0.86,4.8,38.88,0.78,partly-cloudy-night,0,3.822222222
2019-01-03 00:00:05,0.86,4.8,38.79,0.78,partly-cloudy-night,0,3.772222222
2019-01-03 00:03:05,0.84,4.77,38.61,0.78,partly-cloudy-night,0,3.672222222
2019-01-03 00:06:05,0.83,4.74,38.43,0.78,partly-cloudy-night,0,3.572222222
2019-01-03 00:09:05,0.82,4.71,38.25,0.78,partly-cloudy-night,0,3.472222222
2019-01-03 00:12:05,0.81,4.69,38.07,0.78,partly-cloudy-night,0,3.372222222
2019-01-03 00:15:04,0.79,4.66,37.9,0.78,partly-cloudy-night,0,3.277777778
2019-01-03 00:18:05,0.78,4.63,37.72,0.78,partly-cloudy-night,0,3.177777778
2019-01-03 00:21:05,0.77,4.6,37.54,0.78,partly-cloudy-night,0,3.077777778
2019-01-03 00:24:05,0.76,4.57,37.36,0.78,partly-cloudy-night,0,2.977777778
2019-01-03 00:27:04,0.75,4.55,37.18,0.79,partly-cloudy-night,0,2.877777778
2019-01-03 00:30:04,0.73,4.52,37,0.79,partly-cloudy-night,0,2.777777778
2019-01-03 00:33:05,0.72,4.49,36.82,0.79,partly-cloudy-night,0,2.677777778
2019-01-03 00:36:05,0.71,4.46,36.65,0.79,partly-cloudy-night,0,2.583333333
2019-01-03 00:39:05,0.7,4.43,36.47,0.79,partly-cloudy-night,0,2.483333333
2019-01-03 00:42:04,0.68,4.41,36.29,0.79,partly-cloudy-night,0,2.383333333
2019-01-03 00:45:05,0.67,4.38,36.11,0.79,partly-cloudy-night,0,2.283333333
2019-01-03 00:48:05,0.94,4.45,39.1,0.77,cloudy,0,3.944444444
2019-01-03 00:51:05,0.93,4.44,39,0.77,partly-cloudy-night,0,3.888888889
2019-01-03 00:54:05,0.93,4.42,38.9,0.77,partly-cloudy-night,0,3.833333333
2019-01-03 00:57:04,0.93,4.41,38.8,0.77,partly-cloudy-night,0,3.777777778
2019-01-03 01:00:05,0.92,4.4,38.7,0.77,partly-cloudy-night,0,3.722222222
2019-01-03 01:03:05,0.91,4.37,38.51,0.77,partly-cloudy-night,0,3.616666667
2019-01-03 01:06:05,0.9,4.34,38.33,0.77,partly-cloudy-night,0,3.516666667
2019-01-03 01:09:05,0.89,4.31,38.14,0.77,partly-cloudy-night,0,3.411111111
2019-01-03 01:12:05,0.88,4.28,37.96,0.78,partly-cloudy-night,0,3.311111111
2019-01-03 01:15:05,0.87,4.25,37.78,0.78,partly-cloudy-night,0,3.211111111
2019-01-03 01:18:05,0.85,4.22,37.59,0.78,partly-cloudy-night,0,3.105555556
2019-01-03 01:21:05,0.84,4.19,37.41,0.78,partly-cloudy-night,0,3.005555556
2019-01-03 01:24:04,0.83,4.16,37.22,0.78,partly-cloudy-night,0,2.9
2019-01-03 01:27:05,0.82,4.13,37.04,0.78,partly-cloudy-night,0,2.8
2019-01-03 01:30:05,0.81,4.1,36.85,0.78,partly-cloudy-night,0,2.694444444
2019-01-03 01:33:05,0.8,4.07,36.67,0.78,partly-cloudy-night,0,2.594444444
2019-01-03 01:36:05,0.79,4.04,36.49,0.78,partly-cloudy-night,0,2.494444444
2019-01-03 01:39:05,0.78,4.01,36.3,0.78,partly-cloudy-night,0,2.388888889
2019-01-03 01:42:05,0.76,3.98,36.12,0.79,partly-cloudy-night,0,2.288888889
2019-01-03 01:45:05,0.75,3.95,35.93,0.79,partly-cloudy-night,0,2.183333333
2019-01-03 01:48:05,0.96,3.18,38.44,0.79,cloudy,0,3.577777778
2019-01-03 01:51:04,0.96,3.17,38.34,0.79,cloudy,0,3.522222222
2019-01-03 01:54:04,0.96,3.16,38.25,0.79,cloudy,0,3.472222222
2019-01-03 01:57:05,0.96,3.15,38.15,0.79,cloudy,0,3.416666667
2019-01-03 02:00:05,0.95,3.14,38.05,0.79,cloudy,0,3.361111111
2019-01-03 02:03:05,0.94,3.13,37.87,0.79,cloudy,0,3.261111111
2019-01-03 02:06:05,0.93,3.12,37.69,0.79,partly-cloudy-night,0,3.161111111
2019-01-03 02:09:05,0.92,3.12,37.51,0.79,partly-cloudy-night,0,3.061111111
2019-01-03 02:12:05,0.91,3.11,37.33,0.79,partly-cloudy-night,0,2.961111111
2019-01-03 02:15:05,0.89,3.11,37.15,0.8,partly-cloudy-night,0,2.861111111
2019-01-03 02:18:05,0.88,3.1,36.97,0.8,partly-cloudy-night,0,2.761111111
2019-01-03 02:21:05,0.87,3.09,36.79,0.8,partly-cloudy-night,0,2.661111111
2019-01-03 02:24:04,0.86,3.09,36.61,0.8,partly-cloudy-night,0,2.561111111
2019-01-03 02:27:05,0.85,3.08,36.42,0.8,partly-cloudy-night,0,2.455555556
2019-01-03 02:30:05,0.84,3.08,36.24,0.8,partly-cloudy-night,0,2.355555556
2019-01-03 02:33:05,0.82,3.07,36.06,0.8,partly-cloudy-night,0,2.255555556
2019-01-03 02:36:05,0.81,3.06,35.88,0.8,partly-cloudy-night,0,2.155555556
2019-01-03 02:39:05,0.8,3.06,35.7,0.8,partly-cloudy-night,0,2.055555556
2019-01-03 02:42:04,0.79,3.05,35.52,0.8,partly-cloudy-night,0,1.955555556
2019-01-03 02:45:05,0.78,3.05,35.34,0.8,partly-cloudy-night,0,1.855555556
2019-01-03 02:48:05,0.95,3.34,38.37,0.79,cloudy,0,3.538888889
2019-01-03 02:51:05,0.95,3.33,38.27,0.79,cloudy,0,3.483333333
2019-01-03 02:54:05,0.94,3.31,38.17,0.79,cloudy,0,3.427777778
2019-01-03 02:57:05,0.94,3.3,38.07,0.79,cloudy,0,3.372222222
2019-01-03 03:00:05,0.94,3.28,37.97,0.79,cloudy,0,3.316666667
2019-01-03 03:03:04,0.92,3.28,37.78,0.8,partly-cloudy-night,0,3.211111111
2019-01-03 03:06:05,0.91,3.27,37.59,0.8,partly-cloudy-night,0,3.105555556
2019-01-03 03:09:05,0.9,3.26,37.39,0.8,partly-cloudy-night,0,2.994444444
2019-01-03 03:12:04,0.88,3.26,37.2,0.8,partly-cloudy-night,0,2.888888889
2019-01-03 03:15:05,0.87,3.25,37.01,0.8,partly-cloudy-night,0,2.783333333
2019-01-03 03:18:04,0.86,3.24,36.82,0.8,partly-cloudy-night,0,2.677777778
2019-01-03 03:21:04,0.84,3.24,36.63,0.8,partly-cloudy-night,0,2.572222222
2019-01-03 03:24:05,0.83,3.23,36.43,0.8,partly-cloudy-night,0,2.461111111
2019-01-03 03:27:05,0.82,3.22,36.24,0.8,partly-cloudy-night,0,2.355555556
2019-01-03 03:30:05,0.81,3.22,36.05,0.81,partly-cloudy-night,0,2.25
2019-01-03 03:33:05,0.79,3.21,35.86,0.81,partly-cloudy-night,0,2.144444444
2019-01-03 03:36:05,0.78,3.21,35.66,0.81,partly-cloudy-night,0,2.033333333
2019-01-03 03:39:05,0.77,3.2,35.47,0.81,partly-cloudy-night,0,1.927777778
2019-01-03 03:42:05,0.75,3.2,35.28,0.81,partly-cloudy-night,0,1.822222222
2019-01-03 03:45:05,0.74,3.19,35.09,0.81,partly-cloudy-night,0,1.716666667
2019-01-03 03:48:05,0.91,3.31,38.26,0.75,partly-cloudy-night,0,3.477777778
2019-01-03 03:51:04,0.91,3.31,38.15,0.76,partly-cloudy-night,0,3.416666667
2019-01-03 03:54:05,0.9,3.31,38.05,0.76,partly-cloudy-night,0,3.361111111
2019-01-03 03:57:05,0.9,3.3,37.94,0.76,partly-cloudy-night,0,3.3
2019-01-03 04:00:05,0.89,3.3,37.83,0.76,partly-cloudy-night,0,3.238888889
2019-01-03 04:03:04,0.88,3.29,37.63,0.76,partly-cloudy-night,0,3.127777778
2019-01-03 04:06:05,0.86,3.29,37.42,0.76,partly-cloudy-night,0,3.011111111
2019-01-03 04:09:05,0.85,3.28,37.22,0.76,partly-cloudy-night,0,2.9
2019-01-03 04:12:05,0.84,3.28,37.01,0.77,partly-cloudy-night,0,2.783333333
2019-01-03 04:15:05,0.82,3.27,36.81,0.77,partly-cloudy-night,0,2.672222222
2019-01-03 04:18:05,0.81,3.27,36.6,0.77,partly-cloudy-night,0,2.555555556
2019-01-03 04:21:05,0.8,3.26,36.4,0.77,partly-cloudy-night,0,2.444444444
2019-01-03 04:24:04,0.78,3.26,36.19,0.78,partly-cloudy-night,0,2.327777778
2019-01-03 04:27:04,0.77,3.26,35.99,0.78,partly-cloudy-night,0,2.216666667
2019-01-03 04:30:05,0.75,3.25,35.78,0.78,partly-cloudy-night,0,2.1
2019-01-03 04:33:05,0.74,3.25,35.58,0.78,partly-cloudy-night,0,1.988888889
2019-01-03 04:36:04,0.73,3.24,35.37,0.78,partly-cloudy-night,0,1.872222222
2019-01-03 04:39:05,0.71,3.24,35.17,0.79,partly-cloudy-night,0,1.761111111
2019-01-03 04:42:04,0.7,3.24,34.96,0.79,partly-cloudy-night,0,1.644444444
2019-01-03 04:45:04,0.69,3.23,34.76,0.79,partly-cloudy-night,0,1.533333333
2019-01-03 04:48:05,0.89,2.66,37.53,0.78,partly-cloudy-night,0,3.072222222
2019-01-03 04:51:05,0.88,2.67,37.42,0.78,partly-cloudy-night,0,3.011111111
2019-01-03 04:54:05,0.87,2.68,37.31,0.78,partly-cloudy-night,0,2.95
2019-01-03 04:57:05,0.87,2.68,37.2,0.78,partly-cloudy-night,0,2.888888889
2019-01-03 05:00:05,0.86,2.69,37.09,0.78,partly-cloudy-night,0,2.827777778
2019-01-03 05:03:05,0.85,2.7,36.9,0.78,partly-cloudy-night,0,2.722222222
2019-01-03 05:06:05,0.83,2.72,36.72,0.78,partly-cloudy-night,0,2.622222222
2019-01-03 05:09:04,0.82,2.73,36.53,0.79,partly-cloudy-night,0,2.516666667
2019-01-03 05:12:04,0.8,2.74,36.35,0.79,partly-cloudy-night,0,2.416666667
2019-01-03 05:15:04,0.79,2.72,35.98,0.78,partly-cloudy-night,0,2.211111111
2019-01-03 05:18:05,0.78,2.77,36.19,0.79,partly-cloudy-night,0,2.327777778
2019-01-03 05:21:05,0.76,2.78,36.01,0.79,partly-cloudy-night,0,2.227777778
2019-01-03 05:24:04,0.75,2.8,35.84,0.8,partly-cloudy-night,0,2.133333333
2019-01-03 05:27:04,0.73,2.81,35.66,0.8,partly-cloudy-night,0,2.033333333
2019-01-03 05:30:04,0.72,2.82,35.48,0.8,partly-cloudy-night,0,1.933333333
2019-01-03 05:33:05,0.71,2.84,35.3,0.8,partly-cloudy-night,0,1.833333333
2019-01-03 05:36:05,0.69,2.85,35.13,0.8,partly-cloudy-night,0,1.738888889
2019-01-03 05:39:05,0.68,2.87,34.95,0.8,partly-cloudy-night,0,1.638888889
2019-01-03 05:42:05,0.66,2.88,34.77,0.81,partly-cloudy-night,0,1.538888889
2019-01-03 05:45:04,0.65,2.89,34.59,0.81,partly-cloudy-night,0,1.438888889
2019-01-03 05:48:05,0.88,2.12,38.43,0.72,partly-cloudy-night,0,3.572222222
2019-01-03 05:51:05,0.87,2.13,38.33,0.72,partly-cloudy-night,0,3.516666667
2019-01-03 05:54:05,0.86,2.15,38.23,0.72,partly-cloudy-night,0,3.461111111
2019-01-03 05:57:05,0.85,2.16,38.14,0.72,partly-cloudy-night,0,3.411111111
2019-01-03 06:00:05,0.85,2.18,38.04,0.72,partly-cloudy-night,0,3.355555556
2019-01-03 06:03:04,0.83,2.2,37.84,0.73,partly-cloudy-night,0,3.244444444
2019-01-03 06:06:04,0.8,2.16,37.64,0.73,partly-cloudy-night,0,3.133333333
2019-01-03 06:09:04,0.78,2.18,37.43,0.73,partly-cloudy-night,0,3.016666667
2019-01-03 06:12:04,0.77,2.2,37.22,0.74,partly-cloudy-night,0,2.9
2019-01-03 06:15:04,0.75,2.22,37.02,0.74,partly-cloudy-night,0,2.788888889
2019-01-03 06:18:05,0.74,2.23,36.81,0.74,partly-cloudy-night,0,2.672222222
2019-01-03 06:21:05,0.72,2.25,36.6,0.75,partly-cloudy-night,0,2.555555556
2019-01-03 06:24:05,0.71,2.27,36.4,0.75,partly-cloudy-night,0,2.444444444
